stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
72,46.59302326,49.38888889,63.22857143,51.02857143,43.13953488,17.52631579,52.51351351,53.66666667,27.89473684,42.61764706,38.39473684,47.48571429,76.86842105,58.65714286,44.05128205,21.37837838,28.88235294,70.63888889,42.40540541,39.69230769,62.2,53.60526316,16.44444444,61.48717949,60.08108108,41.72916667,35.890625,20.68571429,45.38461538,15.68292683,28.5,58.05882353,63.1875,15.07692308
73,77.87777778,55.18604651,18.88888889,43.62790698,5.829268293,19.80555556,40,69.02325581,58.56756757,45.72222222,61.2,34.81818182,61.81818182,56.61538462,18.45714286,18.38888889,8.222222222,18.77777778,61.88372093,67.56756757,61.91666667,52.75675676,1.742857143,9.425,11.88888889,9.461538462,8.426229508,3.138888889,95.74285714,14.28947368,17.64864865,5.631578947,62.58974359,79.21052632
74,61.95294118,38.92857143,45.02857143,60.45,37.11904762,33.17948718,61.325,52.66666667,56.07894737,31.05882353,47.53846154,39.6,58.48484848,42.72222222,35.88888889,47.41025641,34.94117647,69.61538462,50,27.9047619,45.02857143,60.6969697,71.03030303,43.8974359,55.73529412,62.17073171,63.52542373,17.32432432,18.93939394,8.6,46.3255814,48.05405405,51.85294118,46.02777778
75,36.13253012,52.125,76.02702703,57.23076923,30.88095238,82.025,30.72727273,58.05,18.91176471,39.97368421,30.43902439,50,68.925,17.77777778,51.41176471,23.97142857,34.35294118,77.72972973,48.77142857,29.94736842,59.48717949,44.31578947,24.51351351,77.36585366,67.77777778,49.45945946,45.82539683,16.85294118,40.2,18.78947368,32.58974359,54.11764706,48.33333333,86.32352941
76,58.95180723,62.40540541,46.24242424,52.8,30.6,15,57.72222222,54.68292683,66.72727273,46.65789474,69.68292683,52.57142857,78.37142857,68.58333333,40,22.08571429,20.22857143,73.775,65.48648649,58.34285714,60.45945946,58.80555556,19.30555556,41.75609756,44.37142857,39.64705882,36.98484848,10.11111111,68.55,14.83333333,26,59.38235294,67.80555556,9.815789474
77,64.92857143,41.5,44.92307692,55.97435897,39.91666667,72.97619048,40.05263158,66.6,77.83333333,42.57894737,75.53846154,44.51515152,66.25641026,18.45945946,39.81081081,50.26315789,17,64.85714286,70.91666667,39.38461538,69.45714286,49.91428571,6.837209302,15.6,29.94594595,21.12121212,21.96551724,7.75,88.87179487,19.10810811,58.08333333,68.35,70.77142857,15.75
78,53.58064516,36.825,70.69230769,66.23076923,65.80555556,87.58536585,51.94117647,65.30952381,24.18604651,51.55,36.025,51.05555556,61.02777778,5.285714286,51.05882353,19.6097561,87.39393939,15.14705882,55.1875,22.58333333,43.11428571,57.625,5.307692308,54.81578947,21.94736842,27.83333333,15.55,98.35135135,1.473684211,6.756097561,11.91428571,74.76315789,74.75675676,19.61538462
79,68.73333333,34.52380952,44.65714286,63.29411765,56.17142857,27.075,29.25,54.29545455,76.69230769,40.29411765,70.65,50,60.10526316,57.58333333,26.28205128,48.89189189,10.41176471,37.52941176,70.46153846,25.84615385,63.26315789,68.08571429,1.075,11.31707317,8.45,9.564102564,12.4,4.75,93.525,16.23076923,45.65,53.67567568,64.88571429,41
80,41.16483516,35.87804878,69.64864865,53.7027027,61.6,87.14285714,65.39393939,70.85,32.87179487,52.44736842,41.69230769,42.94285714,51.54285714,16.68421053,49.08108108,23.7,17.94594595,30.84615385,47.92307692,19.47222222,65.36111111,22.86486486,1.285714286,15.46153846,17.55555556,14.92105263,14.5,10,84.15789474,21.225,15.03030303,53.68571429,51.27777778,44.925
81,77.71764706,60.58823529,15.25,38.11764706,2.888888889,28.575,51.02702703,68.475,48.2,44.35135135,53.57142857,43.55882353,66.14634146,45.02702703,14.5,15.825,5.771428571,8.794871795,56.60526316,73.07692308,60.48648649,53.05714286,0.972222222,10.42857143,4.230769231,10.04651163,10.2,2.128205128,96.07894737,13.64864865,21.025,7.12195122,60.57894737,10.38461538
82,60.92134831,64,50.41666667,57.55263158,22.89473684,10.51282051,45.67567568,54.7,57.24242424,48.86842105,55.70454545,51.57142857,77.90625,80.45454545,52.18918919,15.94736842,18.81578947,81.45714286,59.35135135,70.26315789,58.39473684,63.7,65.85,45.08108108,57.28947368,59.725,50.17241379,10.60526316,35.81818182,15.11363636,25.75,52.02564103,66.5625,82.05263158
83,68.80232558,41.02777778,51.54285714,61.34210526,58,19.18918919,49.76315789,63.04761905,69.54285714,52.2,68.60526316,51.61111111,69.1025641,64.97222222,42.38888889,26.11627907,9.6875,6.555555556,68.28947368,42.45945946,68.4,61.97142857,3.864864865,16.89473684,12.73529412,16.77272727,21.80357143,3.944444444,94,16.58974359,35.4,70.85714286,68.03125,24.92105263
84,43.1744186,42.05555556,54.4,61.13888889,40.48717949,84.38095238,35.5,66.87804878,30.47222222,45.2,32.16666667,40.74285714,46.82857143,9.189189189,51.97142857,46.47368421,13.27272727,47.21052632,28.61764706,20.91891892,67.82926829,51.18421053,1.342105263,31.34210526,12,10.97560976,10.94736842,6.888888889,91.30555556,19.07317073,39.71794872,53.88372093,48.27027027,13.45945946
85,59.36470588,42.43243243,45.02777778,63.63157895,26.9047619,42.13888889,43.29411765,47.26829268,62.02702703,30.02631579,52.48837209,36.05263158,55.65625,34.72972973,32.68421053,57.725,26.1875,83.67647059,54.91666667,40.92105263,44.7027027,67.63888889,59.68421053,43.44444444,58.35897436,55.71428571,45.33333333,22.05714286,39.91666667,14.83333333,68.05882353,44.13513514,55.8,92.82857143
86,48.23170732,44.63888889,53.39534884,52.09090909,40.47368421,78.29268293,35.20588235,52.525,50.30769231,35.02702703,53.79069767,41.10526316,63.88235294,18.23684211,41.22222222,39.91176471,22.45714286,68.44736842,48.58333333,33.38888889,53.78947368,55.37837838,54.125,42.63888889,53.33333333,50.05,52.48214286,10.38888889,59.85106383,16.95121951,43.59459459,53.17142857,54.86486486,92.17142857
87,64.8372093,63.10526316,36.08333333,52.02777778,23.89473684,8.282051282,22.44117647,39.75675676,67.76315789,30.12121212,62.13636364,65.14285714,81.05882353,57.79411765,30.55263158,25.51351351,15.48648649,65.52631579,69.62162162,61.79487179,66.45945946,58.52941176,13.1025641,53.56410256,38.81081081,29.67647059,14.5,4.657894737,74.3877551,12.78947368,31.62162162,39.74285714,74.64864865,62.82857143
88,45.78823529,48.10810811,66.45714286,64.28571429,35.875,81.10810811,45.08333333,61.55,27.25,42,31,40.54545455,51.02777778,16.91176471,58.10810811,36.7027027,18.94594595,80.69230769,39.87179487,34.08333333,60.60526316,46.38235294,55.725,51.54054054,44.375,49.16216216,38.38888889,8.5,52.2,21.025,42.48648649,68.83783784,53.46875,83.83783784
89,71.16470588,62.77777778,27.21621622,52.42105263,15.80952381,12.675,44.73170732,46.51282051,69.68421053,34,70.225,59.54545455,80.02941176,75.75675676,24.67647059,19.76470588,8.55,64.6,69.89189189,73.76315789,67.41176471,60.88888889,68.24242424,36.90909091,44.8,48.18181818,34.87272727,5.558823529,50.61538462,19.43243243,23.82857143,21.11428571,72.97222222,35.94444444
90,59.52380952,33.5,47.65714286,60.18604651,59.04347826,44.33333333,68.075,44.65,63.05405405,31.63157895,61.92105263,43.93939394,62.17948718,22.39473684,33.87804878,45.56097561,31.44117647,63.10526316,59.47368421,24.30769231,48.58974359,56.17142857,64.14705882,40.72727273,54.5,53.05128205,61.30357143,15.24242424,40.59183673,15.97368421,55.30555556,62.97368421,67.77777778,20.43589744
91,47.14583333,57.15,57.30555556,55.88095238,24.36956522,19.275,15.41463415,39.67567568,25.47222222,30.63414634,41.28571429,63.95121951,79.13513514,42.16666667,55.70588235,15.20512821,46.17142857,76.24324324,38.21621622,50.13157895,59.71794872,67.19444444,31.43243243,78.25,64.88888889,45.9,44.75438596,47.11111111,33.74,17.32432432,35.56410256,43.08333333,56.24324324,65.22222222
92,58.55434783,60.23684211,56.84615385,61.55,48.61904762,84.16216216,42.37837838,70.45238095,67.63888889,49.51282051,62.90697674,48.91428571,61.42105263,14.27027027,50.21052632,27.86486486,30.82352941,61.52777778,64,39.31578947,70.26315789,47.45,13.19444444,65.08108108,56.32432432,31.63636364,30.41818182,7.972972973,71.23529412,20.56410256,35.18421053,74.94594595,59.27777778,9.666666667
93,75.4,60.94444444,40.675,67,29,14.68292683,27.28947368,60.14285714,80.5,45.34210526,78.1627907,48.17142857,75.54285714,80.64705882,26.51428571,30.15151515,41.92105263,88.25714286,70.825,67.4,51.875,66.08333333,91.61538462,29.91428571,27.48717949,67.02325581,58.30909091,13.44117647,9.425925926,16.85714286,18.05128205,67.34210526,65.73684211,65.08333333
94,65.77173913,65.81578947,59.11111111,62.58974359,32.71428571,82.94736842,32.09756098,77.73809524,61.2972973,55.26315789,68.075,52.17142857,64.13157895,19.02857143,53.73170732,30.26470588,9.806451613,65.48571429,64.13513514,56.46153846,74.75757576,52.77142857,1.939393939,17.63636364,12.05405405,13.4,7.929824561,4.235294118,91.74509804,24.73809524,44.2972973,74.19444444,65.87179487,43.88571429
95,65.70212766,32.16216216,42.10810811,48.75555556,65.02439024,27.89473684,31.75555556,53.13157895,81.36111111,30.67567568,78.18421053,66.85714286,66.93939394,42.24324324,32.83333333,46.22580645,14,29.22222222,69.10810811,27.52777778,54.27777778,41.65789474,5.441176471,23.56756757,17.09090909,14.19512195,15.82,2.685714286,88.94117647,15.025,42,48.88888889,69.09375,45.31578947
96,46.87209302,30.66666667,55.15789474,46.61538462,53.64285714,83.88235294,66.78571429,61.70731707,43.14285714,47.79411765,38.94594595,45.46875,28.07894737,18.82352941,59.26315789,54.02631579,8.727272727,29.33333333,48.75,18.97222222,56.7804878,30.76923077,1.5,12.39473684,11.325,11.55813953,8.019230769,1.552631579,92.74074074,18.43181818,28.05405405,45.6969697,45.625,51.72972973
97,73.48863636,66.35294118,39.45945946,64.57142857,31.83333333,12.83783784,40.94444444,73.55,68.57142857,54.87179487,62.5,43.82051282,77.47222222,79.73529412,36.81578947,20,12.43243243,25.6969697,63.44444444,58.94285714,70.8,56.82352941,4.514285714,11.94117647,11.69230769,10.97560976,9.781818182,2.736842105,93.81132075,24,29.37209302,66.2972973,74.73684211,36.25714286
98,77.47126437,52.52777778,13.18181818,35.6,1.866666667,39.125,36,54.58536585,56.73170732,31.05882353,49.82051282,34.9375,62.83333333,11.02702703,8.45,11.52631579,16.80555556,18.40540541,49.48484848,82.02702703,51.94117647,55.925,33.72972973,34.5,31.59459459,34.5,20.62068966,7.028571429,65.60377358,15.58333333,22.35555556,7.135135135,55.94444444,61.44736842
99,57.21111111,42.61111111,50.05128205,50.89130435,39.54761905,72.48780488,52.04651163,54.94871795,70.31818182,38.69230769,65.39473684,44.02857143,64.44444444,19.81081081,44.08571429,45.2,15.12195122,80.91666667,61.28571429,32.10810811,64.66666667,58.05263158,25.14705882,55.35714286,55.1,33.69047619,43.38596491,6.444444444,74.26530612,16.44444444,44.54761905,58.70588235,55.62857143,61.78378378
100,71.91111111,68.45945946,45.24324324,58.5952381,30.79069767,16.90909091,41.66666667,61.95,81.53658537,50.02702703,79.72222222,61.52631579,79.30769231,53.76923077,40.51351351,24.78787879,14.40540541,68.14705882,75.55263158,66.68292683,73.63157895,60.21621622,9.111111111,29.17073171,30.05,22.41463415,23.20338983,9.828571429,87.88235294,21.52941176,33.02380952,54.94871795,73.84615385,89.71428571
101,73.075,47.31428571,36.63636364,52.89361702,47.93181818,21.18181818,50.32352941,67,68.65853659,40.58333333,62.11111111,44.78947368,61.92307692,50.58974359,27.76470588,40.7,7.886363636,9.323529412,63.03030303,40.1025641,64.31428571,52.26470588,3.35,9.75,14.05882353,8.25,11.97560976,2.405405405,93.89473684,21.05405405,43.31914894,56.35135135,71.41666667,91.125
102,61.75949367,39.78947368,52.89473684,67.3902439,62.04651163,24.63888889,32.26470588,64.77777778,55.72093023,40.97058824,43.81081081,50.6969697,69,53.025,42.5,36.17647059,21.48648649,53.17142857,62.51428571,33.75,59.07692308,43.51282051,8.833333333,22.17142857,34.61764706,26.90697674,28.27777778,5.742857143,81.51020408,23.84210526,30.36363636,73.3125,73.17073171,10.27777778
103,69.19230769,65.60526316,43.67647059,55.34883721,27.04761905,12.82352941,42.08823529,63.38888889,62.35555556,50.51351351,58.62857143,62.54285714,69.16666667,71.85714286,25.27027027,20.91176471,5.810810811,39.10810811,62.22857143,66.28205128,63.425,57.76315789,1.454545455,7.875,7,8.43902439,9.23255814,1.818181818,94.14583333,27.675,31.87234043,52.05,63.71428571,26.38235294
104,47.06818182,48.64705882,57.05714286,46.31111111,37.36170213,88,53.05882353,63.23684211,45.04761905,46.32352941,46.13157895,53.43243243,48.05128205,18.58823529,65.45945946,43.66666667,16.13157895,39.475,50.23684211,37.4,59.84848485,55.89189189,2.026315789,11.02941176,14,11.71111111,9.684210526,2.5,92.52,19.46511628,49.26190476,50.18918919,49.70588235,89.29032258
105,67.3,71.17948718,42.51428571,55.90243902,31.56410256,11.52777778,45.22222222,54.02941176,75.925,44.94444444,73.73529412,55.60606061,80.1875,66.51351351,33.13513514,17.56756757,29.71428571,82.825,67.65714286,70.59459459,65.22857143,59,48.38888889,54.17073171,60.61538462,54.93181818,44.5,14.55,49.18367347,28.47222222,25,62.41666667,76.38235294,34.02857143
106,62.50588235,75.71428571,45.68421053,54.66666667,27.31111111,7.918918919,29.87804878,63.17142857,73.175,51.5,74.08823529,62.82051282,81.66666667,77.15384615,38.18421053,12.51351351,19.11428571,11.89473684,66.86111111,73.5,79,57.71428571,8.081081081,30.53333333,48.48648649,15.5,14.10810811,11.225,82.32653061,21.87179487,27.56097561,55.82352941,60.375,37.82352941
107,68.18181818,57.22222222,42.97142857,60.95744681,42.24390244,18.89473684,49.67741935,50.68292683,66.80487805,43.35135135,64.85714286,56.94285714,72.34285714,46.86363636,32.07692308,20.05,42.29411765,44.67567568,62.82051282,51.675,53,64.75,13.18918919,54.13157895,57.95,42.275,31.88888889,59.10526316,36,20.67567568,42.69047619,65.21621622,68.05714286,50.48717949
108,40.75949367,65,60.15789474,54.57142857,25.43902439,18.3030303,50.02702703,41.31578947,20.65789474,34.5,35.425,54.36111111,77.925,79.73684211,61.62857143,16.33333333,43.55555556,74.28571429,50.91891892,52.69230769,53.08571429,60.43243243,61.38888889,55.20512821,71.08108108,68.84615385,60.175,39.02702703,23.02173913,20.36111111,39.5952381,48.86111111,59.14285714,75.85
109,68.3,74.69444444,43.6,64.59090909,26.87878788,11.37837838,35,50.725,75.12820513,45.80555556,76.4,62.05555556,83.97560976,79.08333333,34.02857143,11.07317073,56,90.58974359,72.56410256,73.31428571,72.22857143,64.97368421,58,78.48648649,66.42857143,55.26829268,47.65714286,44.2,15.83673469,21.81818182,20.95348837,57.17647059,73.36363636,38.21052632
110,77.68235294,58.08823529,18.05263158,37.39534884,4.583333333,45.61111111,41.82051282,65.4375,85.95555556,41.17647059,81.02702703,46.11428571,63.02857143,24.69444444,8.833333333,16.97368421,16.64102564,37.975,69.13513514,86.97368421,55.19444444,58.08333333,10.64864865,23.7027027,29.59459459,19.29268293,13.09756098,6.055555556,85.84782609,18.72222222,24.45238095,8.157894737,56.48717949,21.91428571
111,62.87179487,38.61111111,43.7027027,65.76744186,54.91891892,47.86486486,47.2972973,47.71428571,61.13636364,33.78947368,54.91666667,50.60526316,71.7,32.61111111,40.35135135,49.45238095,23.57142857,76.61764706,57.48387097,24.64864865,52.94285714,52.43243243,61.08333333,37.58974359,53.35135135,53.175,46.89189189,10.84848485,36.9,20.09375,57.11904762,64.44444444,53.75,67.64705882
112,65.7125,64.36842105,44.43589744,57.75609756,26.05405405,17.02941176,32.13157895,52,73.08510638,36.60526316,70.52777778,63.61538462,78.97142857,68.38888889,30.05128205,16.2972973,33.66666667,34.48484848,70.55555556,71.075,68.74358974,62.23684211,45.84615385,46.05128205,65,43.45238095,43.2195122,26.18181818,40,19.24324324,33.26190476,57.35294118,66.31428571,16.65789474
113,68.5974026,58.52631579,43.28571429,60.54761905,23.91428571,64.68421053,37.6,48.17142857,60.6,36.32432432,53.65789474,49.57894737,72.42857143,25.11111111,46.29411765,49.2,37.63157895,86.02702703,58.08571429,55.8974359,52.86111111,63,35.1,77.07692308,73.22857143,51.76923077,57.09756098,19.25714286,41.7,22.25,51.07142857,36.8,57.54285714,75.1025641
114,76.71604938,61.63888889,22.97058824,42.45238095,2.857142857,36.05128205,55.38235294,53.77142857,38.97619048,37.56756757,37.08571429,47.45714286,71.94594595,26.28571429,8.609756098,12.7,23.68421053,85.53846154,72.48648649,87.33333333,46.83333333,56.52631579,33.6,57.97222222,62.83333333,44.65853659,45.87878788,12.2,45.46428571,21.02857143,23.4047619,9.942857143,59.85294118,15.36363636
115,47.87012987,60,52.81578947,67.18181818,31.07692308,78.88235294,25.28125,62.18918919,45.87804878,42.23684211,41.19444444,53.27027027,54.78125,23.20588235,62.275,36.81081081,22.74358974,89.56097561,53.8974359,48.65853659,71.64705882,52.8,13.51351351,47.08108108,48.64102564,24.95238095,20.375,8.594594595,79.38,17.44444444,48.74418605,60.02777778,43.75,22.57894737
116,58.11267606,45.03030303,60.44117647,73.30952381,58.88571429,82.63157895,57.97297297,56.51428571,53.73913043,42.72222222,42.63888889,50.47222222,70.24242424,19.61111111,54.68571429,33.65,47.84210526,60.53846154,57.88571429,33.51351351,63.86486486,48.84210526,81.31428571,35.86111111,52,67.02439024,62.16216216,16.55263158,11.18518519,18.33333333,19.4,73.35294118,64.38888889,14.10810811
117,61.30555556,63.33333333,57.67647059,69.34146341,38.88571429,87.48717949,39.02777778,70.55,61.13513514,59.3030303,59.92307692,57.70588235,59.27777778,18.54054054,66.36842105,41.73684211,18.725,74.18181818,58,49.33333333,77.76470588,45.5,4.057142857,26.87179487,26.7027027,13.5,10.89473684,5.648648649,89.01886792,24.35135135,46.2,74.73684211,48.19444444,9.236842105
118,59.0875,41.17073171,56.84210526,68.55813953,43.52631579,84.32352941,55.05405405,48.64864865,36.36842105,45.75757576,36.97058824,49.28571429,48.51428571,12.02631579,50.75675676,46.71052632,69.86842105,89.25714286,50.48717949,23.2972973,48.81578947,56.40625,34.75675676,76.46153846,61.89189189,42.41860465,30.89473684,75.62162162,11.20408163,14,32.63636364,71,65.78787879,21.60526316
119,76.57894737,63.52777778,44.02941176,68.53658537,30.36111111,13.42857143,57.26470588,58.72222222,69.10810811,44.52631579,64.82857143,48.82352941,78.78125,80.41025641,22.57894737,18.58333333,20.12820513,86.44736842,67.31428571,65.53846154,62.80555556,61.5625,68.33333333,38.6,49.36363636,63.46341463,49.41463415,10.75757576,42.7755102,25.72972973,27.52173913,68.42857143,68.26470588,11.12820513
120,40.37837838,48.88571429,51.11764706,50.69767442,15.13513514,58.62162162,44.89189189,48.34375,14.71794872,33.58333333,24.72972973,54.45945946,71.5,23.44736842,45.33333333,32.48571429,3.432432432,4.219512195,62.05263158,46.57142857,76.2,43.05714286,4.529411765,8.285714286,6.666666667,9.114285714,6.921052632,1.459459459,95.57446809,16,42.76923077,22.29411765,51.90909091,30.11428571
